mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
per_class,0.6,20,0.18056090325778992,0.3009348387629832,0.0,0.24870466321243523,0.46153846153846156,96,290,112,386,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.2}"
per_class,0.6,20,0.17777833406075955,0.29629722343459924,0.0,0.24611398963730569,0.4567307692307692,95,291,113,386,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.2}"
per_class,0.6,20,0.17499582874931918,0.29165971458219864,0.0,0.24352331606217617,0.4519230769230769,94,292,114,386,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.2}"
per_class,0.6,20,0.17499582874931918,0.29165971458219864,0.0,0.24352331606217617,0.4519230769230769,94,292,114,386,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.2}"
per_class,0.6,20,0.17499582874931918,0.29165971458219864,0.0,0.24352331606217617,0.4519230769230769,94,292,114,386,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.2}"
per_class,0.6,20,0.178302567208041,0.297170945346735,0.0,0.2554945054945055,0.44711538461538464,93,271,115,364,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.2}"
per_class,0.6,20,0.17552478943026323,0.2925413157171054,0.0,0.2534435261707989,0.4423076923076923,92,271,116,363,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.2}"
per_class,0.6,20,0.17274701165248543,0.28791168608747575,0.0,0.2513812154696133,0.4375,91,271,117,362,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.2}"
per_class,0.6,20,0.17274701165248543,0.28791168608747575,0.0,0.2513812154696133,0.4375,91,271,117,362,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.2}"
per_class,0.6,20,0.17274701165248543,0.28791168608747575,0.0,0.2513812154696133,0.4375,91,271,117,362,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.2}"
per_class,0.6,20,0.17514348502485913,0.2919058083747652,0.0,0.2594752186588921,0.42788461538461536,89,254,119,343,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.2}"
per_class,0.6,20,0.17236570724708133,0.28727617874513556,0.0,0.25806451612903225,0.4230769230769231,88,253,120,341,208,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.2}"
per_class,0.6,20,0.16958792946930357,0.28264654911550596,0.0,0.25588235294117645,0.4182692307692308,87,253,121,340,208,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.2}"
per_class,0.6,20,0.16958792946930357,0.28264654911550596,0.0,0.25588235294117645,0.4182692307692308,87,253,121,340,208,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.2}"
per_class,0.6,20,0.16958792946930357,0.28264654911550596,0.0,0.25588235294117645,0.4182692307692308,87,253,121,340,208,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.2}"
per_class,0.6,20,0.17371676628203134,0.2895279438033856,0.0,0.27586206896551724,0.4230769230769231,88,231,120,319,208,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.2}"
per_class,0.6,20,0.17093898850425357,0.28489831417375594,0.0,0.2744479495268139,0.4182692307692308,87,230,121,317,208,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.2}"
per_class,0.6,20,0.1681612107264758,0.28026868454412635,0.0,0.2721518987341772,0.41346153846153844,86,230,122,316,208,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.2}"
per_class,0.6,20,0.1681612107264758,0.28026868454412635,0.0,0.2721518987341772,0.41346153846153844,86,230,122,316,208,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.2}"
per_class,0.6,20,0.1681612107264758,0.28026868454412635,0.0,0.2721518987341772,0.41346153846153844,86,230,122,316,208,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.2}"
per_class,0.6,20,0.16705131804310308,0.2784188634051718,0.0,0.2721311475409836,0.39903846153846156,83,222,125,305,208,"{""bottle"": 0.5, ""can"": 0.1, ""cup"": 0.2}"
per_class,0.6,20,0.16427354026532529,0.27378923377554215,0.0,0.2706270627062706,0.3942307692307692,82,221,126,303,208,"{""bottle"": 0.5, ""can"": 0.2, ""cup"": 0.2}"
per_class,0.6,20,0.1614957624875475,0.2691596041459125,0.0,0.2682119205298013,0.3894230769230769,81,221,127,302,208,"{""bottle"": 0.5, ""can"": 0.3, ""cup"": 0.2}"
per_class,0.6,20,0.1614957624875475,0.2691596041459125,0.0,0.2682119205298013,0.3894230769230769,81,221,127,302,208,"{""bottle"": 0.5, ""can"": 0.4, ""cup"": 0.2}"
per_class,0.6,20,0.1614957624875475,0.2691596041459125,0.0,0.2682119205298013,0.3894230769230769,81,221,127,302,208,"{""bottle"": 0.5, ""can"": 0.5, ""cup"": 0.2}"
per_class,0.6,20,0.18040588775400734,0.30067647959001226,0.0,0.2553191489361702,0.46153846153846156,96,280,112,376,208,"{""bottle"": 0.1, ""can"": 0.1, ""cup"": 0.3}"
per_class,0.6,20,0.1776244322654397,0.2960407204423995,0.0,0.2526595744680851,0.4567307692307692,95,281,113,376,208,"{""bottle"": 0.1, ""can"": 0.2, ""cup"": 0.3}"
per_class,0.6,20,0.17484301904940983,0.2914050317490164,0.0,0.25,0.4519230769230769,94,282,114,376,208,"{""bottle"": 0.1, ""can"": 0.3, ""cup"": 0.3}"
per_class,0.6,20,0.17484301904940983,0.2914050317490164,0.0,0.25,0.4519230769230769,94,282,114,376,208,"{""bottle"": 0.1, ""can"": 0.4, ""cup"": 0.3}"
per_class,0.6,20,0.17484301904940983,0.2914050317490164,0.0,0.25,0.4519230769230769,94,282,114,376,208,"{""bottle"": 0.1, ""can"": 0.5, ""cup"": 0.3}"
per_class,0.6,20,0.17830213854626517,0.297170230910442,0.0,0.2719298245614035,0.44711538461538464,93,249,115,342,208,"{""bottle"": 0.2, ""can"": 0.1, ""cup"": 0.3}"
